timestamp,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],routing,latency_ms
1772200051.8284483,299.7,309.6,1720,27.1,146,cloud_offload,125
1772200051.8714848,299.8,309.9,1553,36.6,157,cloud_offload,125
1772200051.9034429,299.8,310.0,1397,48.1,164,cloud_offload,67
1772200051.9569626,299.8,310.1,1553,42.0,177,cloud_offload,103
1772200051.9891596,299.9,310.1,1447,51.4,185,cloud_offload,186
1772200052.0105128,300.0,310.2,1760,26.9,193,cloud_offload,89
1772200052.021554,300.0,310.1,1477,34.6,195,cloud_offload,173
1772200052.043142,300.0,310.1,1314,53.5,199,cloud_offload,168
1772200052.0540411,300.0,310.1,1762,28.0,202,cloud_offload,163
1772200052.0649276,299.9,310.0,1402,44.7,204,cloud_offload,63
1772200052.097365,300.2,310.4,1501,42.9,212,cloud_offload,189
1772200052.1292498,300.2,310.3,1704,29.4,221,cloud_offload,95
1772200052.1508079,300.2,310.4,1518,41.8,5,cloud_offload,189
1772200052.1615534,300.3,310.4,1742,25.9,7,cloud_offload,175
1772200052.1830986,300.4,310.5,2424,14.5,12,cloud_offload,59
1772200052.1937928,300.4,310.5,1818,25.1,14,cloud_offload,183
1772200052.2150025,300.4,310.6,1429,46.9,19,cloud_offload,101
1772200052.2366893,300.4,310.6,1384,48.7,24,cloud_offload,97
1772200052.2579954,300.5,310.5,1695,26.7,28,cloud_offload,115
1772200052.3436127,300.2,310.3,1514,38.7,48,cloud_offload,186
1772200052.3758943,300.0,310.1,1714,28.7,55,cloud_offload,57
1772200052.440343,300.1,310.3,1345,57.1,71,cloud_offload,175
1772200052.451154,300.2,310.4,1202,61.7,74,cloud_offload,139
1772200052.4725454,300.2,310.4,1530,35.7,80,cloud_offload,91
1772200052.4939303,300.3,310.6,1433,53.8,86,cloud_offload,185
1772200052.5579295,300.1,310.5,1329,57.4,99,cloud_offload,157
1772200052.5900793,300.1,310.5,1532,36.0,109,cloud_offload,174
1772200052.6119955,300.2,310.6,1431,42.3,113,cloud_offload,184
1772200052.6232064,300.1,310.4,1554,39.4,115,cloud_offload,76
1772200052.6554358,300.1,310.5,1394,44.3,121,cloud_offload,188
1772200052.676765,300.1,310.5,1356,45.8,126,cloud_offload,184
1772200052.753282,299.9,310.4,1408,38.4,144,cloud_offload,185
1772200052.763975,299.9,310.3,1268,53.3,146,cloud_offload,163
1772200052.7961087,299.9,310.3,1638,29.1,152,cloud_offload,121
1772200052.8067155,299.9,310.3,1535,43.9,154,cloud_offload,128
1772200052.8496451,299.8,310.2,1573,33.3,168,cloud_offload,126
1772200052.8818877,299.9,310.4,1419,45.7,178,cloud_offload,116
1772200052.9247127,299.9,310.4,1576,34.3,188,cloud_offload,77
1772200052.9785206,299.8,310.4,1694,30.3,204,cloud_offload,54
1772200053.054691,299.7,310.3,1505,37.7,4,cloud_offload,75
1772200053.0979283,299.6,310.2,1381,60.5,13,cloud_offload,115
1772200053.119376,299.6,310.2,1627,36.6,17,cloud_offload,83
1772200053.1303034,299.7,310.3,1462,40.4,19,cloud_offload,81
1772200053.195043,299.7,310.3,1429,47.7,35,cloud_offload,62
1772200053.2485783,299.4,310.0,1512,43.2,47,cloud_offload,184
1772200053.3240113,299.6,310.1,1531,36.8,62,cloud_offload,147
1772200053.3348782,299.5,310.1,1359,61.1,67,cloud_offload,64
1772200053.3674831,299.6,310.1,1455,46.1,76,cloud_offload,123
1772200053.4533823,299.5,310.0,1388,52.4,94,cloud_offload,183
1772200053.5071049,299.7,310.4,1410,44.5,105,cloud_offload,81
1772200053.5286686,299.8,310.5,1375,53.9,110,cloud_offload,159
1772200053.5500324,299.8,310.6,1423,44.6,116,cloud_offload,58
1772200053.5822759,299.7,310.5,1490,41.2,126,cloud_offload,182
1772200053.6034517,299.7,310.5,1492,39.3,131,cloud_offload,195
1772200053.6251278,299.7,310.6,1479,38.0,137,cloud_offload,116
1772200053.635706,299.7,310.6,1572,38.0,139,cloud_offload,97
1772200053.7224069,299.8,310.8,1376,48.6,159,cloud_offload,60
1772200053.7443824,299.8,310.8,1530,35.2,163,cloud_offload,131
1772200053.7554293,299.8,310.9,1545,40.7,166,cloud_offload,162
1772200053.7770567,299.9,310.9,1292,51.1,173,cloud_offload,95
1772200053.7875683,299.8,310.9,2084,17.6,175,cloud_offload,106
1772200053.798347,299.9,311.0,1747,27.6,177,cloud_offload,162
1772200053.8089952,300.0,311.1,1425,47.8,179,cloud_offload,101
1772200053.8517497,300.1,311.2,1489,39.1,188,cloud_offload,124
1772200053.9270167,300.0,311.2,1351,44.1,206,cloud_offload,58
1772200053.937853,300.0,311.3,1407,47.3,208,cloud_offload,118
1772200053.9703574,300.0,311.4,1692,29.0,216,cloud_offload,137
1772200053.980991,300.0,311.4,1634,31.9,0,cloud_offload,138
1772200053.9918733,300.0,311.4,1864,23.3,2,cloud_offload,170
1772200054.0026844,300.0,311.4,1590,33.6,5,cloud_offload,166
1772200054.0244577,300.0,311.4,1352,61.8,10,cloud_offload,103
1772200054.045702,300.1,311.4,1913,21.9,15,cloud_offload,99
1772200054.0565546,300.0,311.4,1508,38.2,18,cloud_offload,141
1772200054.0673509,299.9,311.3,1504,40.7,20,cloud_offload,116
1772200054.1962986,300.3,311.9,1677,30.8,48,cloud_offload,53
1772200054.2175925,300.3,311.8,1418,45.9,53,cloud_offload,93
1772200054.2284453,300.3,311.8,1451,41.0,55,cloud_offload,189
1772200054.2498193,300.3,311.7,1579,33.6,59,cloud_offload,75
1772200054.2819347,300.2,311.7,1597,39.5,68,cloud_offload,100
1772200054.3462138,300.0,311.5,1749,28.3,83,cloud_offload,71
1772200054.3681545,300.1,311.4,1518,46.9,87,cloud_offload,113
1772200054.3894675,300.1,311.4,1390,52.1,94,cloud_offload,159
1772200054.410927,300.3,311.6,1463,41.6,102,cloud_offload,88
1772200054.4218502,300.3,311.6,1560,37.7,107,cloud_offload,70
1772200054.454093,300.3,311.7,1365,53.3,113,cloud_offload,148
1772200054.4646306,300.3,311.6,1617,32.5,115,cloud_offload,106
1772200054.4970164,300.3,311.6,1339,53.4,123,cloud_offload,122
1772200054.5185337,300.1,311.3,1518,40.2,130,cloud_offload,81
1772200054.5512185,300.2,311.4,1570,35.3,138,cloud_offload,54
1772200054.5619392,300.2,311.4,1506,36.1,141,cloud_offload,78
1772200054.604839,300.3,311.6,1595,38.8,154,cloud_offload,177
1772200054.6368241,300.3,311.7,1545,43.5,160,cloud_offload,60
1772200054.6684601,300.4,311.8,1320,57.9,168,cloud_offload,111
1772200054.679161,300.3,311.7,1319,51.4,170,cloud_offload,178
1772200054.7113006,300.3,311.9,1609,34.0,177,cloud_offload,69
1772200054.743691,300.2,311.8,1748,28.5,184,cloud_offload,193
1772200054.798066,300.3,311.7,1646,28.9,198,cloud_offload,126
1772200054.8528237,300.5,311.9,1730,27.5,209,cloud_offload,127
1772200054.874332,300.5,311.8,1524,38.9,214,cloud_offload,168
1772200054.9064772,300.4,311.8,2261,14.9,5,cloud_offload,120
1772200054.9490418,300.3,311.7,1445,47.3,15,cloud_offload,105
1772200055.045842,300.1,311.4,1660,31.4,38,cloud_offload,190
1772200055.0995514,300.1,311.4,1377,56.7,50,cloud_offload,83
1772200055.1206102,300.0,311.2,1504,37.9,58,cloud_offload,102
1772200055.1422374,300.0,311.2,1629,31.7,62,cloud_offload,150
1772200055.1744704,300.2,311.4,1450,38.5,68,cloud_offload,184
1772200055.2289083,300.3,311.5,1446,45.0,82,cloud_offload,177
1772200055.2507713,300.2,311.4,1891,22.6,86,cloud_offload,66
1772200055.2614582,300.2,311.5,1454,42.8,88,cloud_offload,161
1772200055.2726467,300.1,311.4,1430,40.9,93,cloud_offload,127
1772200055.3419888,300.3,311.3,1525,40.7,105,cloud_offload,105
1772200055.3525589,300.3,311.3,1505,39.6,107,cloud_offload,99
1772200055.3739376,300.3,311.3,1332,60.5,112,cloud_offload,193
1772200055.4274871,300.3,311.3,1377,53.8,125,cloud_offload,148
1772200055.449192,300.3,311.1,1350,58.7,130,cloud_offload,109
1772200055.4707062,300.3,311.2,1381,65.2,136,cloud_offload,151
1772200055.481531,300.3,311.2,1783,25.6,139,cloud_offload,138
1772200055.5467544,300.3,311.1,1606,30.9,156,cloud_offload,183
1772200055.5682602,300.3,311.1,1605,37.1,160,cloud_offload,132
1772200055.6007926,300.3,311.1,1477,44.2,166,cloud_offload,189
1772200055.6966395,300.4,311.1,1397,50.8,189,cloud_offload,87
1772200055.7649775,300.5,311.1,1296,61.3,202,cloud_offload,97
1772200055.7863271,300.5,311.2,1270,67.5,208,cloud_offload,54
1772200055.8078763,300.5,311.2,1397,45.2,2,cloud_offload,81
1772200055.818561,300.5,311.1,1547,37.2,7,cloud_offload,144
1772200055.8292007,300.5,311.0,2074,18.9,9,cloud_offload,197
1772200055.8513076,300.5,311.0,1759,28.3,13,cloud_offload,159
1772200055.86206,300.4,311.0,1595,35.4,15,cloud_offload,85
1772200055.8730369,300.4,311.2,1351,62.0,18,cloud_offload,161
1772200055.9161499,300.4,311.3,2026,20.3,26,cloud_offload,119
1772200055.9486227,300.5,311.4,1642,27.1,37,cloud_offload,167
1772200055.9594014,300.5,311.3,1490,41.8,39,cloud_offload,66
1772200056.0034425,300.5,311.3,1475,46.3,49,cloud_offload,52
1772200056.046942,300.5,311.4,1556,45.3,58,cloud_offload,189
1772200056.0999637,300.6,311.6,1473,31.5,69,cloud_offload,157
1772200056.164385,300.5,311.7,1619,32.7,85,cloud_offload,192
1772200056.1855843,300.5,311.6,1534,37.7,90,cloud_offload,199
1772200056.2395103,300.3,311.4,1526,38.5,101,cloud_offload,123
1772200056.250131,300.4,311.5,1704,29.7,103,cloud_offload,74
1772200056.271922,300.5,311.5,1661,35.9,110,cloud_offload,118
1772200056.336214,300.4,311.4,1424,44.6,127,cloud_offload,104
1772200056.357686,300.4,311.4,1936,23.9,131,cloud_offload,148
1772200056.4330046,300.4,311.5,1492,44.6,149,cloud_offload,57
1772200056.4437919,300.3,311.5,1540,41.5,151,cloud_offload,166
1772200056.4544759,300.4,311.5,1596,32.5,154,cloud_offload,113
1772200056.486916,300.4,311.6,1359,55.4,160,cloud_offload,52
1772200056.562377,300.5,311.6,1497,40.5,180,cloud_offload,81
1772200056.5732474,300.6,311.7,1424,50.8,182,cloud_offload,91
1772200056.5844152,300.6,311.7,1528,43.9,185,cloud_offload,146
1772200056.6276188,300.5,311.6,1456,51.1,193,cloud_offload,142
1772200056.681714,300.6,311.7,1448,49.1,206,cloud_offload,76
1772200056.692695,300.6,311.7,1428,52.6,208,cloud_offload,170
1772200056.7357738,300.7,311.8,1443,43.7,217,cloud_offload,159
1772200056.7465794,300.7,311.7,1412,49.1,219,cloud_offload,111
1772200056.7893226,300.7,311.7,1504,36.9,229,cloud_offload,76
1772200056.8107326,300.6,311.7,1553,39.8,0,cloud_offload,168
1772200056.8212302,300.6,311.7,1432,39.2,2,cloud_offload,183
1772200056.8862667,300.6,311.7,1488,47.7,22,cloud_offload,81
1772200056.918461,300.6,311.5,1419,38.6,31,cloud_offload,189
1772200056.9295466,300.7,311.5,1441,40.6,33,cloud_offload,67
1772200056.951644,300.8,311.7,1468,38.7,39,cloud_offload,145
1772200057.027925,300.5,311.4,1709,32.3,64,cloud_offload,92
1772200057.0386417,300.5,311.4,1445,41.5,66,cloud_offload,171
1772200057.1573586,300.5,311.6,1476,41.7,97,cloud_offload,121
1772200057.2112372,300.6,311.7,1744,26.9,111,cloud_offload,161
1772200057.2331488,300.7,311.9,1657,30.9,116,cloud_offload,97
1772200057.2439878,300.7,311.8,1420,47.0,119,cloud_offload,196
1772200057.2760468,300.6,312.0,1566,30.1,128,cloud_offload,139
1772200057.3297453,300.6,312.1,1354,46.9,138,cloud_offload,146
1772200057.363802,300.5,311.9,1576,31.1,149,cloud_offload,197
1772200057.3854568,300.5,312.0,1478,39.0,153,cloud_offload,86
1772200057.396471,300.5,311.9,1323,57.9,155,cloud_offload,83
1772200057.4287531,300.4,311.7,1460,39.6,162,cloud_offload,136
1772200057.4398232,300.4,311.7,1508,45.4,164,cloud_offload,80
1772200057.4720554,300.4,311.6,1674,33.0,172,cloud_offload,82
1772200057.4828677,300.4,311.7,1444,51.2,174,cloud_offload,97
1772200057.5043983,300.4,311.7,1832,24.2,179,cloud_offload,77
1772200057.5472732,300.5,311.8,1368,57.9,191,cloud_offload,169
1772200057.5579212,300.3,311.7,1723,28.3,193,cloud_offload,169
1772200057.6217227,300.4,311.6,1200,76.6,3,cloud_offload,188
1772200057.665048,300.2,311.4,1319,54.6,15,cloud_offload,143
1772200057.7617934,300.3,311.5,1445,47.3,40,cloud_offload,101
1772200057.7725942,300.3,311.5,1695,25.6,43,cloud_offload,148
1772200057.783301,300.4,311.6,1517,39.0,45,cloud_offload,191
1772200057.8159082,300.4,311.7,1513,40.0,51,cloud_offload,114
1772200057.8264618,300.4,311.6,1518,36.4,53,cloud_offload,193
1772200057.8587859,300.2,311.5,1383,42.1,60,cloud_offload,143
1772200057.869711,300.3,311.5,1466,46.2,62,cloud_offload,158
1772200057.8806522,300.3,311.5,1378,47.5,64,cloud_offload,144
1772200057.9019763,300.2,311.5,1495,38.5,69,cloud_offload,71
1772200057.945338,300.1,311.5,1434,40.8,80,cloud_offload,99
1772200057.9561484,300.2,311.6,1415,55.8,82,cloud_offload,118
1772200057.9889357,300.0,311.4,1476,39.0,92,cloud_offload,124
1772200058.0208805,300.1,311.4,1524,40.6,98,cloud_offload,139
1772200058.0644174,299.9,311.4,1480,44.9,108,cloud_offload,138
1772200058.0862095,300.0,311.5,1349,48.6,113,cloud_offload,92
1772200058.0970047,300.0,311.5,1451,49.0,115,cloud_offload,112
1772200058.1186984,300.0,311.4,1537,35.4,120,cloud_offload,113
1772200058.1509068,300.0,311.5,1666,32.0,128,cloud_offload,190
1772200058.1936579,299.8,311.2,1533,35.9,137,cloud_offload,148
1772200058.2688103,300.0,311.3,1484,53.2,158,cloud_offload,155
1772200058.2901235,299.9,311.2,1579,35.5,162,cloud_offload,183
1772200058.3010602,299.8,311.1,1300,64.2,165,cloud_offload,178
1772200058.33347,299.8,311.2,1664,28.3,173,cloud_offload,198
1772200058.3766403,300.0,311.4,1604,38.7,185,cloud_offload,176
1772200058.4410844,300.3,311.6,1374,47.4,197,cloud_offload,178
1772200058.4949875,300.1,311.7,1503,42.6,208,cloud_offload,132
1772200058.5059063,300.2,311.8,1798,23.2,210,cloud_offload,130
1772200058.5384755,300.2,311.6,1547,37.7,217,cloud_offload,62
1772200058.5819824,300.3,311.7,1515,37.5,5,cloud_offload,88
1772200058.6248572,300.4,311.8,1433,42.2,14,cloud_offload,142
1772200058.6571672,300.5,311.9,1370,44.8,20,cloud_offload,199
1772200058.6790614,300.5,312.0,1498,42.9,25,cloud_offload,55
1772200058.7535784,300.4,311.9,1438,46.7,41,cloud_offload,127
1772200058.7756944,300.6,312.1,1293,52.3,49,cloud_offload,157
1772200058.8189824,300.7,312.3,1548,37.9,58,cloud_offload,123
1772200058.894465,300.8,312.4,1493,39.1,79,cloud_offload,90
1772200058.915772,300.7,312.3,1446,45.4,86,cloud_offload,174
1772200059.0025494,300.8,312.5,1517,39.2,107,cloud_offload,170
1772200059.0453444,300.8,312.6,1422,50.0,117,cloud_offload,160
1772200059.0992308,300.8,312.4,1825,23.8,127,cloud_offload,66
1772200059.1105795,300.8,312.4,1365,44.5,129,cloud_offload,185
1772200059.174789,300.8,312.3,1858,26.3,144,cloud_offload,150
1772200059.185575,300.7,312.3,1715,26.8,146,cloud_offload,144
1772200059.1963027,300.7,312.2,1590,38.5,148,cloud_offload,162
1772200059.250363,300.7,312.1,1490,43.1,159,cloud_offload,132
1772200059.2722101,300.8,312.1,1512,37.1,169,cloud_offload,150
1772200059.3368626,300.7,311.9,1462,39.7,181,cloud_offload,107
1772200059.3476996,300.8,312.0,1450,45.0,183,cloud_offload,156
1772200059.3802564,300.7,311.9,1335,57.1,194,cloud_offload,101
1772200059.3911016,300.7,311.9,1476,42.0,196,cloud_offload,156
1772200059.4661312,300.8,311.9,1621,28.3,211,cloud_offload,121
1772200059.487681,300.8,311.7,1490,46.4,217,cloud_offload,68
1772200059.5420837,300.7,311.7,1499,38.9,3,cloud_offload,192
1772200059.5632055,300.8,311.7,1753,29.0,8,cloud_offload,63
1772200059.606977,300.8,311.7,1426,45.5,16,cloud_offload,94
1772200059.6177106,300.8,311.7,1479,39.4,18,cloud_offload,85
1772200059.6282818,300.7,311.5,1569,36.4,20,cloud_offload,121
1772200059.6606474,300.9,311.9,1480,40.9,28,cloud_offload,154
1772200059.671231,301.0,312.0,1447,36.8,31,cloud_offload,78
1772200059.7035654,300.9,311.9,1513,38.0,38,cloud_offload,175
1772200059.74747,301.1,312.2,1491,42.6,52,cloud_offload,190
1772200059.7581103,301.0,312.2,1264,59.0,57,cloud_offload,136
1772200059.7687008,301.0,312.2,1372,47.0,59,cloud_offload,185
1772200059.7898076,300.9,312.1,1423,40.2,63,cloud_offload,72
1772200059.8535078,300.9,312.1,1297,48.6,76,cloud_offload,73
1772200059.8747053,301.1,312.2,1397,54.9,81,cloud_offload,91
1772200059.9066186,301.2,312.3,1548,38.3,87,cloud_offload,96
1772200059.992164,301.0,312.2,1601,33.0,109,cloud_offload,196
1772200060.046519,301.1,312.3,1486,34.9,122,cloud_offload,175
1772200060.0787282,301.1,312.3,1534,39.0,129,cloud_offload,157
1772200060.1000154,301.1,312.3,1595,31.9,134,cloud_offload,130
1772200060.1105614,301.0,312.3,1424,43.5,136,cloud_offload,135
1772200060.2290056,300.8,312.0,1477,37.3,164,cloud_offload,165
1772200060.26101,300.8,311.9,1414,41.1,171,cloud_offload,139
1772200060.2715788,300.9,312.0,2129,17.8,173,cloud_offload,57
1772200060.3357716,301.0,312.0,1558,37.5,190,cloud_offload,166
1772200060.3785152,301.0,312.1,1675,30.7,200,cloud_offload,181
1772200060.4000769,301.0,312.0,1499,34.6,207,cloud_offload,157
1772200060.4213643,300.9,312.0,1397,42.7,212,cloud_offload,139
1772200060.4322007,300.9,312.0,1493,38.7,217,cloud_offload,99
1772200060.464594,300.6,311.9,1425,44.9,224,cloud_offload,140
1772200060.5079396,300.7,312.0,1550,32.4,5,cloud_offload,163
1772200060.5417309,300.7,311.8,1564,36.8,11,cloud_offload,126
1772200060.5853791,300.7,311.8,1486,47.3,19,cloud_offload,90
1772200060.628886,300.8,311.9,1486,45.1,30,cloud_offload,164
1772200060.6502845,300.7,311.8,1441,38.1,34,cloud_offload,131
1772200060.7040932,300.6,311.9,1604,30.5,45,cloud_offload,128
1772200060.7363691,300.5,311.9,1403,45.7,54,cloud_offload,76
1772200060.768881,300.2,311.6,1496,41.1,60,cloud_offload,68
1772200060.843891,300.3,311.6,1359,54.1,81,cloud_offload,87
1772200060.8763232,300.5,311.9,1670,26.3,89,cloud_offload,93
1772200060.8979073,300.6,312.0,1490,39.8,94,cloud_offload,60
1772200060.9194734,300.5,311.9,1875,22.1,100,cloud_offload,179
1772200060.9406958,300.5,312.0,1646,29.5,106,cloud_offload,93
1772200060.9730089,300.4,312.0,1631,34.9,115,cloud_offload,141
1772200060.9945297,300.3,311.8,1360,48.0,119,cloud_offload,127
1772200061.0480838,300.2,311.6,1356,53.5,132,cloud_offload,150
1772200061.2306995,300.2,311.6,1500,39.0,174,cloud_offload,161
1772200061.2413929,300.2,311.7,1603,30.5,176,cloud_offload,187
1772200061.252009,300.3,311.7,1682,27.8,178,cloud_offload,139
1772200061.2631402,300.3,311.8,1567,37.7,180,cloud_offload,78
1772200061.3174453,300.4,312.0,1596,30.4,191,cloud_offload,116
1772200061.3392448,300.3,311.8,1607,33.7,199,cloud_offload,125
1772200061.3819797,300.4,311.8,1442,45.1,0,cloud_offload,79
1772200061.415052,300.4,311.8,1367,57.2,10,cloud_offload,129
1772200061.4472752,300.3,311.8,1548,33.0,16,cloud_offload,181
1772200061.457905,300.3,311.7,1333,55.2,18,cloud_offload,111
1772200061.4792316,300.2,311.6,1827,27.0,22,cloud_offload,128
1772200061.4902925,300.2,311.6,1533,46.4,24,cloud_offload,115
1772200061.5121262,300.2,311.4,1568,41.0,32,cloud_offload,100
1772200061.5334241,300.2,311.4,1433,37.9,36,cloud_offload,69
1772200061.544287,300.1,311.3,1650,33.8,38,cloud_offload,180
1772200061.5663311,300.0,311.3,1520,39.2,43,cloud_offload,136
1772200061.577232,300.0,311.2,1393,43.1,45,cloud_offload,70
1772200061.5879097,299.9,311.2,1364,49.6,50,cloud_offload,158
1772200061.6204274,299.7,311.1,1650,32.4,60,cloud_offload,125
1772200061.6312516,299.6,311.0,1554,36.3,62,cloud_offload,120
1772200061.673955,299.5,310.8,1571,38.2,74,cloud_offload,87
1772200061.6847155,299.6,310.9,1658,28.0,76,cloud_offload,91
1772200061.7169385,299.7,310.9,1477,40.4,83,cloud_offload,184
1772200061.727655,299.7,311.0,1506,42.7,85,cloud_offload,104
1772200061.7492568,299.6,310.9,1533,31.8,91,cloud_offload,109
1772200061.7599406,299.5,310.8,1447,41.0,93,cloud_offload,118
1772200061.770602,299.5,310.7,1488,39.5,95,cloud_offload,114
1772200061.7815876,299.6,310.8,1427,50.4,98,cloud_offload,100
1772200061.8030436,299.5,310.7,1472,40.9,104,cloud_offload,106
1772200061.8136032,299.5,310.7,1438,45.7,106,cloud_offload,170
1772200061.9535024,299.6,311.0,1552,33.2,139,cloud_offload,68
1772200061.9644856,299.7,311.1,1603,31.4,141,cloud_offload,156
1772200061.9751844,299.7,311.1,1353,47.1,143,cloud_offload,92
1772200061.985887,299.7,311.1,1690,30.6,148,cloud_offload,73
1772200062.1144416,299.7,311.2,1616,42.3,180,cloud_offload,103
1772200062.1358154,299.7,311.1,1649,32.7,185,cloud_offload,179
1772200062.1786885,299.7,311.0,1827,25.4,194,cloud_offload,181
1772200062.3721385,299.4,310.9,1751,27.8,10,cloud_offload,138
1772200062.3934743,299.3,310.8,1483,43.5,15,cloud_offload,154
1772200062.457908,299.2,310.5,1329,48.9,30,cloud_offload,54
1772200062.4684136,299.2,310.5,1548,33.5,35,cloud_offload,75
1772200062.522045,299.1,310.5,1485,37.8,46,cloud_offload,162
1772200062.5329094,299.0,310.4,1504,34.3,48,cloud_offload,141
1772200062.565008,299.0,310.5,1755,27.9,56,cloud_offload,86
1772200062.5756834,299.1,310.5,1329,54.9,58,cloud_offload,132
1772200062.5971625,299.1,310.5,1532,36.6,62,cloud_offload,125
1772200062.6293848,299.1,310.4,1422,49.3,69,cloud_offload,126
1772200062.640102,299.1,310.5,1739,27.4,72,cloud_offload,173
1772200062.6944587,299.2,310.6,1534,39.7,83,cloud_offload,86
1772200062.7163486,299.2,310.6,1498,41.1,88,cloud_offload,73
1772200062.7378159,299.1,310.4,1519,45.3,92,cloud_offload,97
1772200062.7485788,299.0,310.4,1339,49.6,94,cloud_offload,146
1772200062.7700996,298.9,310.2,2099,20.0,98,cloud_offload,190
1772200062.8563855,299.0,310.4,1524,39.8,120,cloud_offload,94
1772200062.888337,299.0,310.4,1565,36.1,127,cloud_offload,51
1772200062.8994412,299.1,310.4,1657,31.0,129,cloud_offload,52
1772200062.9317079,299.0,310.5,1336,56.8,136,cloud_offload,72
1772200062.9637935,299.1,310.5,1471,38.4,146,cloud_offload,116
1772200062.9749398,299.1,310.6,1332,48.0,148,cloud_offload,181
1772200062.985554,299.2,310.6,1434,48.4,153,cloud_offload,89
1772200063.0180793,299.1,310.6,1397,49.5,165,cloud_offload,169
1772200063.039789,299.1,310.6,1818,24.1,173,cloud_offload,167
1772200063.0507052,299.2,310.7,1540,36.3,175,cloud_offload,111
